"Abandoned Camp","Abandoned Vehicle","Active Camp","Camp","Daily Activities","Individual","Matches Homeless/Encampment Filter","Mental Health Crisis","Neutral Presence","Transient Camp","Using Drugs","Vehicle","annotation_id","annotator","camp_sub","created_at","date","description","geometry","id","individual_sub","lead_time","overall","parent","record_id","updated_at","vehicle_sub"
False,False,False,True,False,False,True,False,False,False,False,False,173,"1","Active Camp","2025-03-08T19:10:54.428933Z","2022-07-06 12:46:00","Homeless encampment with fire.  Fire has been extinguished.  RP is SDFD.","POINT (-117.104089148 32.7205431680001)",673,"",7.563,"Homeless","Camp",30905,"2025-03-08T19:10:54.428957Z",""
False,False,False,True,False,False,True,False,False,False,False,False,174,"1","","2025-03-08T19:11:02.282647Z","2022-02-05 18:41:00","Homeless encampment","POINT (-117.164351111 32.7659128450001)",674,"",2.808,"Homeless","Camp",6577,"2025-03-08T19:11:02.282677Z",""
False,False,False,True,False,False,True,False,False,False,True,False,175,"1","Active Camp","2025-03-08T19:11:12.873748Z","2022-04-20 12:30:00","Large growing encampment blocking sidewalk. Police were called but still there.Drug usage as well","POINT (-117.059111201 32.7658961810001)",675,"Using Drugs",5.976,"Homeless","Camp",16414,"2025-03-08T19:11:12.873778Z",""
False,False,False,True,False,False,True,False,False,False,False,False,176,"1","","2025-03-08T19:11:23.117108Z","2022-10-02 08:43:00","Encampment  please dint let this area turn into  an illegal slum    Please remove ASAP   Thank you","POINT (-117.18083 32.740238333)",676,"",5.3,"Homeless","Camp",44325,"2025-03-08T19:11:23.117133Z",""
False,False,False,True,False,False,True,False,False,False,False,False,177,"1","","2025-03-08T19:11:30.029887Z","2021-10-16 08:17:00","Encampment","POINT (-117.126103604 32.7481591750001)",677,"",2.841,"Homeless","Camp",31678,"2025-03-08T19:11:30.029912Z",""
False,False,False,True,False,False,True,False,False,False,False,False,178,"1","","2025-03-08T19:11:36.748930Z","2023-11-04 02:37:00+00:00","Encampment","POINT (-117.1507976 32.7311457246079)",678,"",2.853,"Homeless","Camp",54961,"2025-03-08T19:11:36.748962Z",""
False,False,False,True,False,False,True,False,False,False,False,False,179,"1","Active Camp","2025-03-08T19:12:10.866964Z","2022-11-23 08:01:00","The homeless camp that it was set on the alley between imperial and commercial is getting bigger and worse. 2871 imperial avenue San Diego California 92102. They have all sore of bulky items, shopping cars and other items all over the alley. Is about 100","POINT (-117.132319392 32.705893341)",679,"",28.551,"Homeless","Camp",53515,"2025-03-08T19:12:10.866987Z",""
False,False,False,True,False,False,True,False,False,True,True,False,180,"1","Transient Camp","2025-03-08T19:12:31.117575Z","2020-12-18 16:44:00","Transient encampment with drugs, glass bottles, trash, etc. Has been here over a week .

Located in veterans park just south of the ocean beach lifeguard tower","POINT (-117.252491826 32.748956697)",680,"Using Drugs",16.393,"Homeless","Camp",447,"2025-03-08T19:12:31.117598Z",""
False,False,False,True,False,False,True,False,False,False,False,False,181,"1","","2025-03-08T19:12:38.292428Z","2023-04-30 11:26:00+00:00","Encampments","POINT (-117.1587695 32.7147763688422)",681,"",2.919,"Homeless","Camp",17225,"2025-03-08T19:12:38.292450Z",""
False,False,False,True,False,False,True,False,False,False,False,False,182,"1","","2025-03-08T19:12:49.112389Z","2022-06-10 13:48:00","Homeless encampment blocking public sidewalk","POINT (-117.158294427 32.7140944060001)",682,"",6.741,"Homeless","Camp",25709,"2025-03-08T19:12:49.112414Z",""
False,False,False,True,False,False,True,False,False,False,False,False,183,"1","","2025-03-08T19:13:15.673170Z","2023-02-12 03:28:00+00:00","Vagrant encampment    Please remove and clear this area  please follow up for compliance   Thank you","POINT (-117.179953 32.7400943424967)",683,"",20.316,"Homeless","Camp",6805,"2025-03-08T19:13:15.673198Z",""
False,False,False,True,False,False,True,False,False,False,False,False,184,"1","","2025-03-08T19:13:25.665004Z","2023-07-18 14:25:00+00:00","Homeless encampment blocking sidewalk access","POINT (-117.158052 32.7136752899936)",684,"",5.506,"Homeless","Camp",32013,"2025-03-08T19:13:25.665038Z",""
False,False,False,True,False,False,True,False,False,False,False,False,185,"1","Active Camp","2025-03-08T19:15:14.498692Z","2023-03-14 20:27:00+00:00","Homeless sidewalk encampment on university side of CVS. 2 women with a bucket if urine and feces living here, deficating on sidewalk etc","POINT (-117.1258802 32.7484240403906)",685,"",10.151,"Homeless","Camp",10636,"2025-03-08T19:15:14.498727Z",""
False,False,False,True,False,False,True,False,False,False,False,False,186,"1","","2025-03-08T19:15:20.583569Z","2023-03-17 23:00:00+00:00","Homeless","POINT (-117.0901677 32.7500394204837)",686,"",2.266,"Homeless","",11829,"2025-03-08T19:15:20.583595Z",""
False,False,False,True,False,False,True,False,False,False,False,False,187,"1","Active Camp","2025-03-08T19:15:37.697201Z","2021-12-21 13:48:00","Various people have started setting up their tents and leaving their property on the street. They are littering all over the area creating sanitary hazards.","POINT (-117.156402952 32.7172936210001)",687,"",12.51,"Homeless","Camp",1572,"2025-03-08T19:15:37.697233Z",""
False,False,False,True,False,False,True,False,False,False,False,False,188,"1","Active Camp","2025-03-08T19:15:51.870214Z","2023-08-04 18:28:00+00:00","Homeless encampment with fire.  The fire has been extinguished.  RP is SDFD.","POINT (-117.1469259 32.7118876)",688,"",4.16,"Homeless","Camp",35794,"2025-03-08T19:15:51.870237Z",""
False,False,False,True,False,False,True,False,False,False,False,False,189,"1","","2025-03-08T19:16:01.316916Z","2021-01-20 20:21:00","Homeless set camp in front of a business.","POINT (-117.132353819 32.706272304)",689,"",4.541,"Homeless","Camp",2752,"2025-03-08T19:16:01.316943Z",""
False,False,False,True,False,False,True,False,False,False,False,False,190,"1","","2025-03-08T19:16:08.120404Z","2023-10-31 05:31:00+00:00","Illegal encampments x5 request","POINT (-117.1556628 32.7655272131998)",690,"",2.508,"Homeless","Camp",54787,"2025-03-08T19:16:08.120437Z",""
False,False,False,True,False,False,True,False,False,False,False,False,191,"1","","2025-03-08T19:16:14.309132Z","2023-08-28 17:06:00+00:00","Homeless behind the canal","POINT (-117.06723 32.56698)",691,"",2.065,"Homeless","",41325,"2025-03-08T19:16:14.309216Z",""
False,False,False,True,False,False,True,False,False,False,False,False,192,"1","","2025-03-08T19:16:24.113426Z","2022-06-16 06:55:00","Homeless Camp 6875 El Cajon Blvd Salvation Army thrift Store","POINT (-117.0499945 32.76852)",692,"",3.711,"Homeless","Camp",27046,"2025-03-08T19:16:24.113459Z",""
False,False,False,True,False,True,True,False,False,False,False,False,193,"1","","2025-03-08T19:16:36.066485Z","2023-01-08 03:23:00+00:00","Trash and homeless man who won?t leave the beach","POINT (-117.2530253 32.7477789812157)",693,"Neutral Presence",7.529,"Homeless","Individual",1074,"2025-03-08T19:16:36.066520Z",""
False,False,False,True,False,False,True,False,False,False,False,False,194,"1","","2025-03-08T19:16:44.952650Z","2021-10-21 07:33:00","Tent camping directly across from school entrance","POINT (-117.161210771 32.72300076)",694,"",4.638,"Homeless","Camp",31909,"2025-03-08T19:16:44.952676Z",""
False,False,False,True,False,False,True,False,False,False,False,False,195,"1","","2025-03-08T19:16:53.064278Z","2023-09-21 17:36:00+00:00","Encampment","POINT (-117.0874355 32.751274808554)",695,"",3.135,"Homeless","Camp",46726,"2025-03-08T19:16:53.064315Z",""
False,False,False,True,False,True,True,False,True,False,False,False,196,"1","","2025-03-08T19:17:15.932545Z","2020-08-28 08:15:00","Naked Homeless Black guy sleeping in the MTS Trolley parking lot on friars road at the under East side Morena boulevard bridge can you please send Homeless Outreach team go over to do well being check them out and being reported by homeless advocate. I w","POINT (-117.197759 32.76301979)",696,"Neutral Presence",18.808,"Homeless","Individual",16848,"2025-03-08T19:17:15.932569Z",""
False,False,False,True,False,False,True,True,False,False,False,False,197,"1","","2025-03-08T19:17:41.284682Z","2023-10-20 00:27:00+00:00","This homeless is out of control. I paid $3000 in rent not to see homeless people please have these homeless people removed. They wake me up at three in the morning every morning shouting","POINT (-117.151981 32.7086441675217)",697,"Mental Health Crisis",21.246,"Homeless","Individual",52913,"2025-03-08T19:17:41.284711Z",""
False,False,False,True,False,False,True,False,False,False,False,True,198,"1","","2025-03-08T19:18:01.963968Z","2022-05-27 12:25:00","Homeless encampment in alley next to garage at 4033 Van Dyke Ave San Diego, CA 92105","POINT (-117.102879487 32.7503157)",698,"",5.46,"Homeless","Camp",22852,"2025-03-08T19:18:01.963993Z",""
False,False,False,True,False,False,True,False,False,False,False,False,199,"1","","2025-03-08T19:18:09.955325Z","2022-06-23 16:30:00","homeless encampment","POINT (-117.156708482 32.7469509060001)",699,"",3.23,"Homeless","Camp",28524,"2025-03-08T19:18:09.955354Z",""
False,False,False,True,False,True,True,False,True,False,False,False,200,"1","","2025-03-08T19:18:22.863841Z","2021-08-22 08:07:00","Homeless person sleeping in middle of sidewalk","POINT (-117.163489759 32.8198828270001)",700,"Neutral Presence",8.537,"Homeless","Individual",24100,"2025-03-08T19:18:22.863864Z",""
False,False,False,True,False,False,True,False,False,False,False,False,201,"1","","2025-03-08T19:18:30.358029Z","2023-01-25 18:17:00+00:00","Homeless","POINT (-117.0997451 32.7927946277551)",701,"",2.912,"Homeless","",3018,"2025-03-08T19:18:30.358097Z",""
False,False,False,True,False,False,True,False,False,False,False,False,202,"1","","2025-03-08T19:18:40.069993Z","2021-11-15 10:37:00","Homeless encampment on Ace and Streamview","POINT (-117.078433391 32.743043834)",702,"",5.425,"Homeless","Camp",33037,"2025-03-08T19:18:40.070020Z",""
True,True,False,True,False,False,True,False,False,False,False,False,203,"1","","2025-03-08T19:19:01.193287Z","2022-06-16 06:49:00","Homeless Feces and wiping materials left behind in alley Behind 7-11 El Cajon Blvd","POINT (-117.0472555 32.768125)",703,"Daily Activities",15.415,"Homeless","Individual",27031,"2025-03-08T19:19:01.193312Z",""
False,False,False,True,True,True,True,False,False,False,False,True,204,"1","","2025-03-08T19:19:23.762387Z","2023-02-15 16:00:00+00:00","The van has been parked there a month.It never moves.I believe a homeless person lives in it.Hes probably the one who goes thru the san carlos library trash can looking for stuff.","POINT (-117.0392075 32.8029291)",704,"",17.899,"Homeless","Vehicle",6592,"2025-03-08T19:19:23.762481Z",""
False,False,False,True,False,False,True,False,False,False,False,False,205,"1","Active Camp","2025-03-08T19:19:32.057282Z","2022-03-18 12:18:00","Aragon and university homeless camp growing again","POINT (-117.054513316 32.754465671)",705,"",3.849,"Homeless","Camp",13523,"2025-03-08T19:19:32.057307Z",""
False,False,False,True,False,False,True,False,False,False,False,False,206,"1","Active Camp","2025-03-08T19:20:04.040558Z","2021-07-08 13:43:00","Homeless encampment in bushes and junk piling up on street next to encampment. Lots of homeless coming and going from encampment everyday, they appear to be dropping stuff off and building stuff that is then brought down into canyon.","POINT (-117.065026636 32.7665852390001)",706,"",26.008,"Homeless","Camp",18736,"2025-03-08T19:20:04.040584Z",""
False,False,False,True,False,False,True,False,False,False,False,False,207,"1","","2025-03-08T19:20:16.063256Z","2021-04-05 08:58:00","Homeless encampent located underneath I-5 bridge on the south east corner","POINT (-117.045583337 32.5512808290001)",707,"",6.198,"Homeless","Camp",9195,"2025-03-08T19:20:16.063281Z",""
False,False,False,True,False,False,True,False,False,False,False,False,208,"1","","2025-03-08T19:20:29.081485Z","2022-06-10 18:22:00","Park and ride behind the community is starting to fill with homeless vehicles.  Rummaging through cars and camping in the parking lot.","POINT (-117.0217841 32.5736876)",708,"",7.116,"Homeless","Vehicle",25932,"2025-03-08T19:20:29.081508Z",""
False,False,False,True,False,False,True,False,False,False,False,False,209,"1","","2025-03-08T19:20:44.937209Z","2023-04-18 18:20:00+00:00","Customers cannot enter the mall due to homeless luggage and music, which hinders business./","POINT (-117.0679857 32.7606622)",709,"Neutral Presence",11.085,"Homeless","Individual",15809,"2025-03-08T19:20:44.937234Z",""
False,False,False,True,False,False,True,False,False,False,False,False,210,"1","","2025-03-08T19:20:58.808323Z","2022-06-14 10:35:00","Homeless are cutting fences, leaving garbage, shopping carts, feces.","POINT (-117.157541 32.831618)",710,"",9.613,"Homeless","",27201,"2025-03-08T19:20:58.808346Z",""
False,False,False,True,False,True,True,False,True,False,False,False,211,"1","","2025-03-08T19:21:21.985212Z","2020-12-06 14:44:00","Standing in my patio looking west, through the broken fence into the trash receptacle area, you can see bins along with the bedding, food, and belongings of a homeless man.  This is the 4th report of this issue. Prior reports are 03151862, 03152381, 0315","POINT (-117.250983666 32.7725652720001)",711,"Daily Activities",18.404,"Homeless","Individual",24315,"2025-03-08T19:21:21.985239Z",""
False,False,False,True,False,False,True,False,False,False,False,False,212,"1","","2025-03-08T19:21:30.204283Z","2023-02-20 22:19:00+00:00","Homeless","POINT (-117.1489157 32.7032896832123)",712,"",3.546,"Homeless","",7643,"2025-03-08T19:21:30.204305Z",""
False,False,False,True,False,False,True,False,False,False,False,False,287,"1","","2025-03-08T19:49:59.781589Z","2023-02-16 14:21:00+00:00","Homeless are trashing the area.","POINT (-117.1582423 32.714519326039)",713,"",8.411,"Homeless","",6558,"2025-03-08T19:49:59.781626Z",""
False,False,False,True,False,False,True,False,True,False,False,False,213,"1","","2025-03-08T19:21:43.907598Z","2023-04-06 05:54:00+00:00","Homeless sleeping on the east side terrace at Marston House   Balboa Park   City Property","POINT (-117.1577698 32.7416871204725)",714,"Neutral Presence",6.772,"Homeless","Individual",13392,"2025-03-08T19:21:43.907674Z",""
False,False,True,True,False,False,True,False,False,False,False,False,214,"1","Active Camp","2025-03-08T19:21:56.987103Z","2019-10-31 11:42:00","Previous report: #02779305 - Original tent encampment is now a dump.  Check out new photos.  Can this clean up be expedited?  This area is next to the street and sidewalk used by local families","POINT (-117.1267281 32.7640099000001)",715,"",8.511,"Homeless","Camp",2757,"2025-03-08T19:21:56.987133Z",""
False,False,False,True,False,False,True,False,False,False,False,False,215,"1","Active Camp","2025-03-08T19:22:05.996264Z","2020-06-03 15:04:00","Encampments.  Chronic! Biohazard public health and Safety issues! Community spread, please help!","POINT (-117.201259 32.75528)",716,"",4.123,"Homeless","Camp",9222,"2025-03-08T19:22:05.996291Z",""
False,False,False,True,False,False,True,False,False,False,False,False,216,"1","","2025-03-08T19:22:17.972200Z","2023-08-22 15:04:00+00:00","Large homeless encampment next to school? why aren?t there no-camping signs and police enforcement at these encampments by the school?","POINT (-117.1526267 32.7147022119118)",717,"",5.237,"Homeless","Camp",39269,"2025-03-08T19:22:17.972230Z",""
False,False,False,True,False,False,True,False,False,False,False,False,217,"1","","2025-03-08T19:22:30.603355Z","2022-07-03 14:08:00","Homeless outreach","POINT (-117.153954762 32.711258575)",718,"",6.519,"Homeless","",28028,"2025-03-08T19:22:30.603405Z",""
False,False,False,True,False,False,True,False,False,False,False,False,218,"1","","2025-03-08T19:22:45.014973Z","2023-03-14 16:48:00+00:00","Homeless living in fire sprinkler room. Life safety hazard","POINT (-117.1223364 32.762911703646)",719,"Neutral Presence",5.664,"Homeless","Individual",10390,"2025-03-08T19:22:45.015012Z",""
False,False,False,True,False,False,True,False,False,False,False,False,219,"1","","2025-03-08T19:22:52.564760Z","2022-07-17 19:57:00","Vagrant camp","POINT (-117.112650499 32.7805315630001)",720,"",2.706,"Homeless","Camp",32556,"2025-03-08T19:22:52.564802Z",""
False,False,True,True,True,True,True,False,False,True,False,False,220,"1","Active Camp","2025-03-08T19:23:19.502834Z","2020-01-20 21:44:00","Homeless person camping behind 3356 Towser Street in the alley off Sandrock. She used to be near the gas station but the gas station built an enclosure so it appears she's moved further SE. leaving trash and food and supplies. May or may not be using res","POINT (-117.139055999 32.8038147070001)",721,"",20.002,"Homeless","Camp",84,"2025-03-08T19:23:19.502861Z",""
False,False,False,True,False,False,True,False,False,False,False,False,221,"1","","2025-03-08T19:23:27.942385Z","2023-08-22 17:49:00+00:00","Homeless Encampment","POINT (-117.1083872 32.7533042585663)",722,"",3.647,"Homeless","Camp",39338,"2025-03-08T19:23:27.942431Z",""
False,False,False,True,False,False,True,False,False,False,False,False,222,"1","","2025-03-08T19:23:35.716748Z","2022-10-21 09:33:00","Trash from homeless","POINT (-117.12291263 32.7504588040001)",723,"",2.616,"Homeless","",48308,"2025-03-08T19:23:35.716771Z",""
False,False,False,True,False,False,True,False,False,False,False,False,223,"1","","2025-03-08T19:23:52.470691Z","2023-01-18 16:01:00+00:00","Homeless blo king entire sidewalk and have a shopping cart with a propane tank in it on the street","POINT (-117.1584345 32.7136752497487)",724,"",11.257,"Homeless","",2024,"2025-03-08T19:23:52.470714Z",""
False,False,False,True,False,False,True,False,False,False,False,False,224,"1","","2025-03-08T19:24:01.105009Z","2021-09-02 09:43:00","HOMELESS ENCAMPMENT AND DISPENSARY","POINT (-117.24675632 32.75219006)",725,"",3.182,"Homeless","Camp",26881,"2025-03-08T19:24:01.105037Z",""
False,False,False,True,False,False,True,False,False,False,False,False,225,"1","Active Camp","2025-03-08T19:24:11.789760Z","2023-11-20 03:03:00+00:00","Outside of property people are camped out","POINT (-117.1589196 32.7138671)",726,"",5.669,"Homeless","Camp",58974,"2025-03-08T19:24:11.789788Z",""
False,False,False,True,True,False,True,False,False,False,False,False,226,"1","","2025-03-08T19:24:27.332364Z","2022-06-25 09:15:00","There is a large group of homeless people who are blocking the sidewalk and trying to fight people walking by we need help getting rid of them please","POINT (-117.156622661 32.714982596)",727,"Mental Health Crisis",9.271,"Homeless","Individual",29490,"2025-03-08T19:24:27.332386Z",""
False,False,False,True,False,False,True,False,False,False,False,False,227,"1","","2025-03-08T19:24:34.610783Z","2023-06-11 19:22:00+00:00","Camp","POINT (-117.1581119 32.7374220833734)",728,"",3.062,"Homeless","Camp",25738,"2025-03-08T19:24:34.610810Z",""
False,False,False,True,False,False,True,False,False,False,False,False,228,"1","","2025-03-08T19:26:26.773936Z","2023-12-16 20:06:00+00:00","Entire block covered in tents? WHERE ARE THE NO CAMPING SIGNS?? WHY DOES THE CITY REFUSE TO ENFORCE LAWS HERE?","POINT (-117.153632 32.7147994932263)",729,"",54.728,"Homeless","Camp",63464,"2025-03-08T19:26:26.773980Z",""
False,False,False,True,False,False,True,False,False,True,False,False,229,"1","Transient Camp","2025-03-08T19:26:37.928621Z","2020-12-26 09:28:00","Transient encampment by electrical box on eastbound side of Twain Avenue.   Multiple shopping carts and transient activities in the middle of the night.","POINT (-117.09747819 32.7847344200001)",730,"",4.045,"Homeless","Camp",26191,"2025-03-08T19:26:37.928648Z",""
False,False,True,True,True,True,True,True,False,False,False,True,230,"1","Active Camp","2025-03-08T19:26:49.743838Z","2022-07-28 06:25:00","OCCUPIED ILLEGAL TENTS ENCAMPMENT on beach there for 2 MONTHS!  Accumulating more tents daily, growing junk piles and with many stolen bikes. Transients LIVE THERE in tents and old van for 2 MONTHS!   Man in old van gets upset screams at walkers by who t","POINT (-117.209086902 32.7844268370001)",731,"",5.891,"Homeless","Camp",33874,"2025-03-08T19:26:49.743867Z",""
False,False,False,True,True,False,True,False,False,False,True,False,231,"1","","2025-03-08T19:27:21.228366Z","2022-11-10 10:35:00","Idiot homeless/druggie hanging out on the concrete divider between bike lane and 5th Avenue. Looks SO BAD FOR SAN DIEGO!!! GET HIM GONE!! Heavy traffic area; tourists, cars, dog walkers, locals this is ridiculous and right on 5th Avenue and Upas...RIGHT","POINT (-117.160410918 32.740891312)",732,"Neutral Presence",25.544,"Homeless","Individual",50226,"2025-03-08T19:27:21.228391Z",""
False,False,False,True,False,False,True,False,False,False,False,False,232,"1","","2025-03-08T19:27:31.139465Z","2022-10-11 18:06:00","Tent in park","POINT (-117.080461502 32.941763425)",733,"",5.14,"Homeless","Camp",46790,"2025-03-08T19:27:31.139492Z",""
False,False,False,True,False,False,True,False,False,False,False,False,233,"1","","2025-03-08T19:27:47.242446Z","2021-03-03 01:45:00","Encampment next to utility box on 54th St southbound lane, just north of Vien Dong store entrance. This is north of University Ave.","POINT (-117.07961711 32.7501404860001)",734,"",9.891,"Homeless","Camp",7866,"2025-03-08T19:27:47.242474Z",""
False,False,False,True,False,False,True,False,False,False,False,False,234,"1","Active Camp","2025-03-08T19:27:56.721842Z","2021-11-22 13:33:00","homeless encampment with fire.  Fire has been extinguished.  RP is SDFD/behind childrens camp area","POINT (-117.1594294 32.740818)",735,"",4.253,"Homeless","Camp",33751,"2025-03-08T19:27:56.721868Z",""
False,False,False,True,False,False,True,True,False,False,False,False,235,"1","Active Camp","2025-03-08T19:28:09.458787Z","2020-12-18 13:39:00","Multiple homeless and vendors fighting over homeless encampments. There is cussing and screaming","POINT (-117.160997667 32.712933591)",736,"Mental Health Crisis",8.124,"Homeless","Camp",26508,"2025-03-08T19:28:09.458814Z",""
False,False,False,True,False,False,True,False,False,False,False,False,236,"1","","2025-03-08T19:28:17.635589Z","2023-02-20 05:23:00+00:00","Homeless encampment","POINT (-117.1146633 32.755763021778)",737,"",3.102,"Homeless","Camp",7508,"2025-03-08T19:28:17.635614Z",""
False,False,False,True,True,False,True,False,False,False,False,False,237,"1","","2025-03-08T19:28:28.796276Z","2023-11-02 12:20:00+00:00","Time to move the tents again on 7th and E Street they starting to spread out more please come and move them thank you","POINT (-117.1584053 32.714372)",738,"",4.666,"Homeless","Camp",54634,"2025-03-08T19:28:28.796301Z",""
False,False,False,True,False,False,True,False,False,False,False,False,238,"1","","2025-03-08T19:28:36.710812Z","2023-07-19 18:29:00+00:00","Homeless blocking right of way","POINT (-117.161223 32.7230391916292)",739,"",2.581,"Homeless","",32756,"2025-03-08T19:28:36.710852Z",""
False,False,False,True,False,False,True,False,False,False,False,False,239,"1","","2025-03-08T19:28:44.829442Z","2022-01-19 09:40:00","Encampment /Prostitution","POINT (-117.15984642 32.8212417500001)",740,"",2.988,"Homeless","Camp",4911,"2025-03-08T19:28:44.829468Z",""
False,False,False,True,False,False,True,False,False,False,False,False,240,"1","Active Camp","2025-03-08T19:29:09.559103Z","2022-01-23 07:08:00","Vagrants camping in the park  one on ground, two inside bathrooms , which are disgustingly filthy and a health hazard , another two by the bench nearby  the health department  is delinquent in not assessing the bathrooms","POINT (-117.158855937 32.733356191)",741,"",17.117,"Homeless","Camp",5066,"2025-03-08T19:29:09.559125Z",""
False,False,False,True,False,False,True,False,False,False,True,False,241,"1","","2025-03-08T19:29:31.568959Z","2022-06-29 11:51:00","Open air drug scene. Multiple drug addicts camped out on the sidewalk. I have seen drug addicts in this location holding sticks, pipes, and screwdrivers, taking their pants off and on in plain view, inexplicably stacking bicycle parts and heavy metals, s","POINT (-117.162958271 32.7226327440001)",742,"Mental Health Crisis",16.056,"Homeless","Individual",29062,"2025-03-08T19:29:31.569027Z",""
False,False,False,True,False,False,True,False,False,False,False,False,242,"1","","2025-03-08T19:29:39.428525Z","2023-04-22 23:26:00+00:00","Encampment","POINT (-117.1573805 32.713755)",743,"",3.059,"Homeless","Camp",16933,"2025-03-08T19:29:39.428549Z",""
False,False,False,True,False,True,True,False,False,False,False,False,243,"1","Active Camp","2025-03-08T19:29:58.933518Z","2022-08-16 10:30:00","There is a woman camped out in front of the Wells Fargo bank on the south side of El Cajon Blvd.  She appears to have mobility issues.  On the weekend I saw a elementary aged child with her also asleep on the sidewalk. Perhaps he attends school nearby.","POINT (-117.0631805 32.7633955000001)",744,"",15.019,"Homeless","Camp",37802,"2025-03-08T19:29:58.933540Z",""
False,False,False,True,False,False,True,False,False,False,False,False,244,"1","Active Camp","2025-03-08T19:30:08.095298Z","2021-07-12 09:33:00","ENCAMPMENT FIRE/// RP IS SDFD /// NO CONTACT NEEDED....","POINT (-117.2566816 32.7258860000001)",745,"",5.091,"Homeless","Camp",21810,"2025-03-08T19:30:17.193225Z",""
False,False,False,True,False,False,True,False,False,False,False,False,245,"1","","2025-03-08T19:30:30.845988Z","2023-05-20 22:24:00+00:00","Encampments","POINT (-117.1493684 32.7077413674183)",746,"",3.854,"Homeless","Camp",21536,"2025-03-08T19:30:30.846016Z",""
False,False,False,True,False,False,True,False,False,True,False,False,246,"1","Active Camp","2025-03-08T19:30:40.806017Z","2023-08-02 13:39:00+00:00","On island betwee 14th and 13th multiple homeless encampment been there for months leaving trash everywhere need to be relocated","POINT (-117.1525568 32.7105183180252)",747,"",4.379,"Homeless","Camp",35420,"2025-03-08T19:30:40.806043Z",""
False,False,False,True,False,False,True,False,False,False,False,False,247,"1","","2025-03-08T19:30:49.655707Z","2021-09-10 06:45:00","Encampments at fire pits","POINT (-117.252383865 32.753446038)",748,"",3.151,"Homeless","Camp",26734,"2025-03-08T19:30:49.655732Z",""
False,False,False,True,False,False,True,False,False,False,False,False,248,"1","Active Camp","2025-03-08T19:31:03.148220Z","2022-11-22 13:13:00","Homeless encampment with fire.  The fire has been extinguished.  RP is SDFD.","POINT (-117.1518497 32.7053641)",749,"",5.461,"Homeless","Camp",53220,"2025-03-08T19:31:13.214164Z",""
False,False,False,True,False,False,True,False,False,False,False,False,249,"1","","2025-03-08T19:31:22.121704Z","2022-12-12 11:01:00","Homeless trespassing","POINT (-117.160379067 32.7231396070001)",750,"",3.248,"Homeless","",55061,"2025-03-08T19:31:22.121732Z",""
False,False,False,True,False,False,True,False,False,False,False,False,250,"1","","2025-03-08T19:31:43.021159Z","2023-07-08 00:30:00+00:00","Large homeless encampment along entire block","POINT (-117.1537442 32.7155555103969)",751,"",14.944,"Homeless","Camp",30143,"2025-03-08T19:31:43.021185Z",""
False,False,False,True,False,False,True,False,False,False,False,False,251,"1","","2025-03-08T19:31:58.336217Z","2023-10-28 14:40:00+00:00","Encampment","POINT (-117.1582425 32.7109002601184)",752,"",6.63,"Homeless","Camp",53628,"2025-03-08T19:31:58.336242Z",""
False,False,False,True,False,False,True,False,False,False,False,False,252,"1","","2025-03-08T19:32:09.316762Z","2021-11-06 12:14:00","Huge encampment ease of haunted trail/","POINT (-117.156891667 32.727721667)",753,"",3.001,"Homeless","Camp",32096,"2025-03-08T19:32:09.316784Z",""
False,False,False,True,False,False,True,False,False,False,False,False,253,"1","","2025-03-08T19:32:47.268177Z","2022-12-16 09:50:00","Homeless blocking the sidewalk also has a lot of trash around him","POINT (-117.153878599 32.717211438)",754,"",3.849,"Homeless","Camp",54974,"2025-03-08T19:32:47.268211Z",""
False,False,False,True,False,False,True,False,False,False,False,False,254,"1","","2025-03-08T19:32:56.216724Z","2018-10-30 17:36:00","Campsite 32.758597, -117.192356","POINT (-117.163219188 32.7470609420001)",755,"",3.276,"Homeless","Camp",541,"2025-03-08T19:32:56.216750Z",""
False,False,False,True,False,False,True,False,False,False,False,False,255,"1","","2025-03-08T19:33:05.030540Z","2022-11-27 11:12:00","Homeless encampment","POINT (-117.211779904 32.744141982)",756,"",3.189,"Homeless","Camp",53723,"2025-03-08T19:33:05.030564Z",""
False,False,False,True,False,False,True,False,False,False,False,False,256,"1","","2025-03-08T19:33:15.213775Z","2022-09-29 09:52:00","Huge blue tent at the corner of 17th & F Street blocking the sidewalk, trash, alcohol bottles","POINT (-117.148582041 32.713685969)",757,"",3.174,"Homeless","Camp",45375,"2025-03-08T19:33:15.213798Z",""
False,False,False,True,False,False,True,False,False,False,False,False,257,"1","","2025-03-08T19:33:23.341365Z","2023-03-31 21:34:00+00:00","Encampment on sidewalk and trash","POINT (-117.1578668 32.7147283050485)",758,"",2.808,"Homeless","Camp",13385,"2025-03-08T19:33:23.341388Z",""
False,False,False,True,False,False,True,False,False,False,False,False,258,"1","Active Camp","2025-03-08T19:33:34.156076Z","2021-12-12 09:16:00","There is homeless encampment.  They are on the north west corner of Central ave and Orange ave, and have taken possession of the bridge. They have stolen recycled bins and trash bins. they are blocking the sidewalk. Schools near by and children  or the p","POINT (-117.108406958 32.75327037)",759,"",4.132,"Homeless","Camp",429,"2025-03-08T19:33:34.156100Z",""
