record_id,date,description,Matches Homeless/Encampment Filter,Camp,Vehicle,Individual,Active Camp,Abandoned Camp,Transient Camp,Abandoned Vehicle,Mental Health Crisis,Neutral Presence,Daily Activities,Using Drugs,geometry
29256,2022-07-01 17:09:00,"The camp was removed, please close previous report. Attached is the same picture. Camp is gone now. ??",True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.100658678 32.750981591)
41260,2023-08-31 18:31:00+00:00,Homeless encampment with fire.  The fire has been extinguished.  RP is SDFD.,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.0982949 32.7042098)
45762,2022-09-28 06:39:00,Vagrant camp,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.103829384 32.7839515910001)
42185,2023-09-05 14:17:00+00:00,Homeless encampment,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.2097823 32.7383395141874)
10934,2022-03-03 10:08:00,Encampment,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.245118171 32.7987638750001)
20235,2023-05-14 16:35:00+00:00,"Homeless people, smoking, crack, or meth at the library in University Heights",True,True,False,False,False,False,False,False,False,False,False,True,POINT (-117.1457343 32.7539707985116)
30797,2023-07-10 05:43:00+00:00,Homeless encampment,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.158397 32.7148101613366)
11880,2020-06-20 16:36:00,Encampments.  Chronic. Biohazard trash human waste! Pleas help. General population is exposed to biohazards.,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.200716 32.755441)
7363,2021-03-09 09:29:00,There is a large unintended encampment on the G St. side of the urban outfitters store,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.1598445 32.7125050000001)
41613,2022-09-07 13:42:00,"Homeless over several weeks F St, 7th St, 8th & E St  - feces, urine, trash, people sleeping on the sidewalk with tents, fighting and yelling. Our employees and guests find these areas disgusting and scary to walk during daylight hours yet alone evenings",True,True,False,False,False,False,False,False,False,True,True,False,POINT (-117.158284637 32.7137345240001)
52104,2022-11-18 13:45:00,Tents on Park .,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.153775468 32.715278665)
12381,2021-04-29 18:30:00,Trash encampment,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.178168584 32.738581982)
30574,2021-10-26 07:20:00,Chop shop/homeless encampment on the lower level of the boardwalk in Pacific Beach just south of the pier. They are camped under a sign that says no overnight sleeping camping or parking. Please enforce the laws equally for everyone thank you,True,True,False,False,False,False,False,False,False,True,False,False,POINT (-117.256397687 32.795344293)
18018,2022-05-03 18:22:00,Homeless camp,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.156182751 32.7482926160001)
26867,2021-09-14 10:39:00,Homeless woman is back again in alley near 4912 68th st. S,True,True,False,True,False,False,False,False,False,False,False,False,POINT (-117.05158364 32.768065514)
12523,2021-05-05 00:50:00,This Encampment just keeps moving.,True,True,False,False,False,False,False,False,False,False,True,False,POINT (-117.244586507 32.7704028270001)
25369,2023-06-11 16:00:00+00:00,Homeless male routing through trash/trespassing on private property./,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.1149088 32.7188937434745)
53333,2023-10-25 16:38:00+00:00,Homeless encampment on the sidewalk near corner second and beech  making a mess need to be remove,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.1624841 32.7209980041094)
23363,2021-08-02 10:59:00,"Encampment with unleashed pit bulls and a full dumpster of trash  blocking the river bike path, which is unsafe and unusable right now.  Needs a huge cleanup with many cops.",True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.204809174 32.7613690090001)
63380,2023-12-21 00:48:00+00:00,Transient encampments,True,True,False,False,False,False,True,False,False,False,False,False,POINT (-117.1555668 32.7174837594422)
2203,2022-01-08 10:39:00,Homeless Tent Camp,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.161292569 32.7359337600001)
1680,2019-03-14 14:28:00,"Homeless encampment, along with trash and debris surrounding camp.",True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.2268556 32.8079281)
61880,2023-12-05 11:38:00+00:00,Homeless encampment,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.1580886 32.7135649820706)
21992,2021-07-12 15:20:00,The homeless has come back and trespassing on our property,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.094465038 32.749608617)
7765,2022-02-03 16:32:00,Homeless camp,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.109262198 32.7571899480001)
20050,2023-05-16 21:15:00+00:00,"For the back of CoCo Palms Apartments building, in parking space #36, white female Rhonda is camped out with several blankets, a teal suit case and trash",True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.253195 32.7438768)
35255,2021-12-10 21:44:00,Homeless encampment,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.099025461 32.78760149)
16893,2021-06-19 16:07:00,Homeless encampment on Camino De La Reina across from the River Scene Aprtment/Condo complex,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.160376376 32.7661660250001)
21840,2022-05-11 04:51:00,"Encampments, 10th ave, East sidewalk at C st.",True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.15558617 32.7168866700001)
41860,2023-08-29 16:57:00+00:00,Vehicle encampment,True,True,True,False,False,False,False,False,False,False,False,False,POINT (-117.2495781 32.7687111390787)
36233,2023-08-09 15:58:00+00:00,"Growing encampment in Balboa park near maple street and 6th Ave bathrooms.  Encroachment, litter, drugs",True,True,False,False,False,False,False,False,False,False,False,True,POINT (-117.1591509 32.7323731957599)
21295,2023-05-18 08:41:00+00:00,Encampment,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.1551476 32.7173852059194)
18526,2023-05-01 15:36:00+00:00,Homeless in Business Property doesn?t want to leave,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.1529795 32.7095936642859)
17915,2023-04-30 20:51:00+00:00,Transient camped in front of dental office,True,True,False,False,False,False,True,False,False,False,False,False,POINT (-117.0397318 32.6766441318804)
23540,2022-05-22 07:48:00,Homeless Encampment under 163 in Mission Valley,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.162110944 32.76645975)
10045,2020-06-13 00:09:00,"Homeless person clearly under the influence harassing tenants from an encampment created in the alley, blocking traffic and spreading trash everywhere.",True,True,False,True,False,False,False,False,False,False,False,False,POINT (-117.05023751 32.76920448)
14920,2021-05-13 19:46:00,Homeless are still here leaving trash problem has not been resolved. Keep coming to this location we keep reporting please remove them permanently thank you,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.157921158 32.710970762)
52646,2022-11-28 12:30:00,Homeless digging holes,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.069016667 32.5731916670001)
55210,2023-11-07 16:51:00+00:00,Homeless Encampment,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.1527603 32.7109287282501)
48532,2023-10-02 01:09:00+00:00,Encampment back with furniture,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.1623385 32.7081182697059)
20447,2020-10-08 15:21:00,Homeless encampment fire under tree.  Rp is sdfd.,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.034181803 32.5445561280001)
31000,2021-10-13 13:46:00,Encampment,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.158298789 32.7110519080001)
24688,2022-06-05 11:43:00,Homeless encampment / bicycle chopshop,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.1119695 32.7440250000001)
2020,2020-03-09 10:16:00,Beach camping for more than 5 days,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.23562 32.78007833)
10282,2023-03-16 17:51:00+00:00,Homeless encampment,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.1340312 32.7223639748366)
17751,2020-09-09 17:07:00,Countless homeless passed out daily in our park.,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.15933333 32.74017167)
9797,2023-03-08 23:03:00+00:00,Homeless encampments,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.157187 32.713716068036)
42630,2023-09-03 02:07:00+00:00,Multiple homeless encampments,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.1086061 32.7533002592512)
61208,2023-12-07 22:02:00+00:00,"Homeless encampment refusing to relocate, drug use",True,True,False,False,False,False,False,False,False,False,False,True,POINT (-117.1552124 32.7125583266691)
31579,2021-10-23 22:22:00,Homeless  encampment,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.169633333 32.715733333)
8704,2023-03-03 14:15:00+00:00,Two white camper vans and silver sedan camping on Upas in between Mississippi and Louisiana. These vehicles are regularly camping here.,True,True,True,False,False,False,False,False,False,False,False,False,POINT (-117.1406622 32.7409217717354)
13333,2020-07-07 12:29:00,Homeless encampment fire under bridge.  Rp is sdfd.,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.103088088 32.790186116)
40252,2022-09-05 06:33:00,Homeless are trashing the side wall and streets.,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.158256572 32.714229373)
31036,2023-07-13 03:13:00+00:00,Wellness check on homeless person,True,True,False,True,False,False,False,False,False,False,False,False,POINT (-117.1212902 32.7634256094503)
48543,2023-10-04 15:55:00+00:00,20+ homeless encampments. It?s never ending. When will any of this be addressed?? It has turned into a campground for homeless and it?s disappointing to see that it?s happening every single day. 20+!!!! Some of these people have been here for MONTHS.,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.2529221 32.7480139518398)
27909,2021-09-13 09:59:00,Homeless camp on beach,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.257659278 32.797843764)
1179,2019-01-08 16:54:00,It appears that a homeless encampment is being established on the creek embankment.,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.0801207 32.74343)
4170,2022-01-28 11:09:00,"Tons of trash, litter, abanded camps / sleeping bags up and down 14th st on the west side of the street on the sidewalk. Problem gets worse every week",True,True,False,False,False,False,False,False,False,True,False,False,POINT (-117.15191065 32.7071363370001)
990,2019-12-21 11:10:00,Homeless encampment on private property and on border of elementary school,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.1284239 32.75452992)
15403,2023-04-18 21:16:00+00:00,Encampments,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.1501358 32.7114655130674)
34482,2023-07-28 20:28:00+00:00,"Homeless camps. 2 camps blocking sidewalk and street parking (32.7580572, -117.2140142)",True,True,False,False,False,False,False,False,False,False,False,False,POINT (-117.2135038 32.7581443030437)
